symbol,sig_id,time,entry_price,obi_dir,tps,window,entropy,signal_duration_s,exit_reason,mfe_intra,t1s,t5s,t10s,t30s,t60s,t120s,t300s,t600s,t1200s,t1800s
BTCUSDT,70,09:33:41,74521.765,sell,16.9,300,0.7351,2.9,entropy_normalized,0.0019,0.0019,0.0019,0.0071,0.0082,-0.0294,-0.0453,-0.0164,-0.0347,0.0513,-0.0898
BTCUSDT,71,09:34:36,74535.755,buy,34.5,300,0.7478,1.1,entropy_normalized,0.0,-0.0,0.0107,0.0217,0.0114,0.0358,0.023,0.0075,0.0488,-0.018,0.062
BTCUSDT,72,09:35:00,74548.245,sell,2175.7,300,0.6801,3.9,entropy_normalized,0.0054,-0.0,0.0054,0.0054,0.0033,-0.0191,0.01,0.0229,-0.0342,0.0178,-0.0211
BTCUSDT,73,09:37:01,74523.505,sell,2268.6,300,0.6343,8.3,entropy_normalized,-0.0,-0.0046,-0.0046,-0.0176,-0.0248,-0.0288,-0.0283,-0.0056,-0.0639,0.0607,-0.0199
ETHUSDT,61,09:37:31,2027.355,sell,920.2,300,0.4583,0.0,entropy_normalized,0.0136,0.017,0.017,0.0002,0.0002,0.053,0.0165,0.0367,0.0022,0.0506,0.0081
BTCUSDT,74,09:39:09,74559.335,sell,21.4,300,0.7219,6.4,entropy_normalized,0.0,0.0,-0.0,-0.0,0.0211,0.037,0.0313,0.0037,0.0393,-0.0053,0.042
BTCUSDT,75,09:39:31,74559.335,sell,1706.4,300,0.6577,0.1,entropy_normalized,0.0125,0.0241,0.0241,0.021,0.0378,0.034,0.0313,-0.0048,0.0393,-0.0053,0.042
BTCUSDT,76,09:39:44,74531.175,sell,11.6,300,0.7219,2.7,entropy_normalized,-0.0,-0.0,-0.0,-0.0,-0.0038,-0.0119,0.0125,-0.0572,0.0015,-0.0515,0.0325
BTCUSDT,77,09:42:32,74546.005,buy,1046.1,300,0.7219,39.6,entropy_normalized,0.02,0.0023,0.0048,0.01,0.0099,0.0068,0.0226,0.018,-0.0903,0.0308,-0.0507
BTCUSDT,78,09:44:32,74568.535,buy,2985.6,300,0.6263,14.5,entropy_normalized,0.007,0.0048,0.007,0.007,0.002,-0.016,-0.0122,-0.0516,-0.0763,0.018,-0.1292
ETHUSDT,62,09:44:34,2027.805,buy,71.3,300,0.6944,8.9,entropy_normalized,0.0057,0.0002,0.0057,0.0052,-0.0165,-0.0264,-0.0002,-0.0535,-0.0668,0.0451,-0.0727
BTCUSDT,79,09:45:02,74573.765,sell,9986.4,300,0.6727,0.1,entropy_normalized,0.005,0.005,0.005,0.005,0.023,0.0268,0.0035,0.0703,0.052,0.0131,0.1334
ETHUSDT,63,09:45:02,2027.835,sell,358.2,300,0.5574,0.0,entropy_normalized,0.0126,0.018,0.0229,0.0126,0.019,0.0284,-0.0106,0.0436,0.0145,-0.0017,0.0737
BTCUSDT,80,09:47:33,74534.075,sell,2737.6,300,0.7478,7.5,entropy_normalized,0.0,-0.0,-0.0,-0.0106,0.0122,-0.022,0.0054,0.0743,0.0496,0.0082,0.2535
BTCUSDT,81,09:48:33,74550.485,buy,199.8,300,0.7478,4.8,entropy_normalized,0.0,-0.0,-0.0141,-0.0237,-0.0264,-0.0274,-0.0406,-0.0873,-0.0186,-0.0147,-0.3092
BTCUSDT,82,09:51:10,74492.045,sell,57.4,300,0.5099,2.2,entropy_normalized,0.0,0.0,0.0,0.0027,0.0211,0.018,0.009,-0.0017,-0.104,-0.0429,0.2283
BTCUSDT,83,09:51:34,74476.355,buy,2689.8,300,0.5665,30.4,entropy_normalized,0.0,0.0,0.0,-0.0225,-0.0225,0.0031,0.0121,0.0171,0.1107,0.0534,-0.2207
ETHUSDT,64,09:52:05,2024.765,buy,4188.7,300,0.5197,0.1,entropy_normalized,0.0002,0.0383,0.0383,0.0496,0.0437,0.0437,0.0699,0.0536,0.1924,0.1124,-0.1761
BTCUSDT,84,09:52:35,74480.445,buy,1128.3,300,0.7415,0.3,entropy_normalized,0.0,-0.013,-0.013,-0.0107,0.0045,0.0066,0.0419,0.0224,0.1189,0.0372,-0.2242
ETHUSDT,65,09:54:05,2026.855,buy,1270.7,300,0.6653,3.5,entropy_normalized,0.0081,0.0076,-0.0007,-0.0007,0.0076,0.0338,0.0091,0.0831,0.1078,-0.0955,0.0052
ETHUSDT,66,09:55:06,2025.315,sell,2002.2,300,0.5294,9.1,entropy_normalized,0.0002,-0.0002,-0.0002,-0.0279,-0.0812,-0.0402,-0.0476,-0.1578,-0.1262,-0.0506,-0.0131
BTCUSDT,85,09:56:06,74536.155,sell,771.0,300,0.4583,0.0,entropy_normalized,0.019,0.0404,0.0575,0.0626,0.0632,0.0777,0.0583,-0.0448,0.0206,0.1451,0.1332
BTCUSDT,86,09:56:07,74506.005,sell,197.0,300,0.4583,0.8,entropy_normalized,0.0,0.0088,0.017,0.0227,0.0372,0.012,-0.0072,-0.0852,-0.0199,0.1047,0.0928
ETHUSDT,67,09:56:36,2025.395,buy,711.1,300,0.7285,0.0,entropy_normalized,0.0101,0.0225,0.0225,0.0225,0.0348,0.0462,0.1118,0.1182,0.0674,0.02,-0.1207
ETHUSDT,68,09:56:36,2025.595,sell,948.7,300,0.6873,0.3,entropy_normalized,-0.0002,-0.0121,-0.0126,-0.0126,-0.0338,-0.0363,-0.1019,-0.1084,-0.0575,-0.0101,0.1306
BTCUSDT,87,09:57:06,74497.095,buy,1103.1,300,0.5929,5.6,entropy_normalized,0.0,0.0,-0.0,0.0,0.0,-0.0059,0.0957,0.0965,0.0554,-0.1661,-0.1384
BTCUSDT,88,09:57:36,74492.695,sell,3175.8,300,0.7351,0.1,entropy_normalized,0.0,0.0,-0.0,-0.0,-0.0251,-0.059,-0.0948,-0.1024,-0.0474,0.1981,0.2088
ETHUSDT,69,09:58:06,2026.745,buy,1800.4,300,0.7415,1.5,entropy_normalized,0.0002,0.0002,0.0002,0.0481,0.0451,0.0886,0.0871,0.1177,0.0343,-0.3096,-0.3215
ETHUSDT,70,09:58:13,2027.255,buy,23.5,300,0.7015,53.3,entropy_normalized,0.0959,0.0027,0.0195,0.0195,0.057,0.0619,0.0486,0.0501,0.0106,-0.3436,-0.3697
BTCUSDT,89,09:58:36,74536.645,buy,955.4,300,0.5294,0.0,entropy_normalized,0.0045,0.0207,0.0286,0.0425,0.0425,0.0357,0.0418,0.0414,0.0039,-0.2907,-0.4287
BTCUSDT,90,09:58:43,74562.135,buy,41.8,300,0.5482,0.3,entropy_normalized,0.0083,0.0083,0.0083,0.0083,0.0015,0.0114,0.0099,0.0356,-0.0458,-0.2334,-0.4627
BTCUSDT,91,09:59:07,74573.765,sell,2001.0,300,0.7152,0.0,entropy_normalized,0.0073,0.0141,0.0141,0.0141,0.0141,0.0092,0.0057,-0.02,0.0614,0.2763,0.4225
BTCUSDT,92,10:00:07,74583.685,buy,1752.5,300,0.65,0.0,entropy_normalized,0.0081,-0.0133,-0.0214,-0.0169,-0.0366,-0.019,-0.0227,-0.0264,-0.1029,-0.3294,-0.3535
BTCUSDT,93,10:04:08,74590.765,buy,857.8,300,0.4583,0.2,entropy_normalized,0.0,-0.0091,-0.0157,-0.0118,-0.0119,-0.0386,-0.1017,-0.0841,-0.1866,-0.1077,-0.2584
BTCUSDT,94,10:06:38,74538.365,buy,2263.7,300,0.6577,30.2,entropy_normalized,0.0022,-0.0,0.0,0.0,-0.0,-0.0139,0.0015,-0.0299,-0.1239,-0.1561,-0.2483
ETHUSDT,71,10:07:08,2027.865,sell,1518.3,300,0.6098,3.0,entropy_normalized,0.0165,0.0002,0.0328,0.0338,0.0338,0.021,0.0111,0.0407,0.1852,0.2942,0.4273
BTCUSDT,95,10:07:38,74549.175,buy,4094.5,300,0.6653,4.0,entropy_normalized,0.004,0.004,-0.0129,-0.0027,-0.0129,-0.0257,-0.0284,-0.055,-0.2737,-0.2844,-0.2855
BTCUSDT,96,10:08:42,74528.005,sell,64.4,300,0.4795,25.6,entropy_normalized,0.0,0.0,-0.0,-0.0,-0.0,0.0282,-0.0015,0.0939,0.1877,0.4172,0.2147
ETHUSDT,72,10:09:38,2026.395,sell,1804.4,300,0.7478,0.0,entropy_normalized,-0.0002,-0.0002,-0.0225,-0.0225,-0.0225,-0.0279,0.0136,0.0032,0.1532,0.4316,0.3536
BTCUSDT,97,10:09:40,74491.955,sell,213.6,300,0.4583,1.3,entropy_normalized,-0.0,-0.0,-0.0202,-0.0202,-0.0202,-0.0499,-0.0052,0.0266,0.1538,0.256,0.2202
BTCUSDT,98,10:10:39,74529.155,buy,2684.6,300,0.5389,6.0,entropy_normalized,0.0,0.0,-0.0,-0.0001,-0.0069,-0.0447,-0.0418,-0.0901,-0.2765,-0.3461,-0.3548
BTCUSDT,99,10:11:38,74483.035,buy,2576.0,300,0.5482,0.0,entropy_normalized,0.0075,0.0172,0.0172,0.0338,0.0338,0.0201,-0.0276,-0.0497,-0.2296,-0.1383,-0.306
ETHUSDT,73,10:11:38,2026.015,sell,1261.0,300,0.5574,0.1,entropy_normalized,0.0002,-0.0274,-0.0269,-0.0501,-0.0506,-0.0165,0.0496,0.0106,0.2495,0.2451,0.443
BTCUSDT,100,10:12:09,74517.175,buy,1829.4,300,0.469,6.7,entropy_normalized,0.0,-0.0,0.0,-0.0121,-0.0257,-0.032,-0.088,-0.193,-0.2753,-0.2128,-0.4228
ETHUSDT,74,10:13:09,2026.005,buy,13.6,300,0.7152,34.9,entropy_normalized,0.0012,-0.02,-0.0417,-0.0486,-0.0624,-0.0067,0.0165,-0.2732,-0.172,-0.2441,-0.4079
BTCUSDT,101,10:13:40,74458.145,buy,255.9,300,0.6343,7.6,entropy_normalized,-0.0,-0.0002,-0.0002,-0.0088,0.0188,0.0188,-0.0364,-0.1855,-0.0521,-0.1214,-0.2366
ETHUSDT,75,10:14:39,2026.335,buy,21.7,300,0.7219,30.1,entropy_normalized,0.0111,0.0002,0.0002,0.0002,0.0002,-0.0299,-0.0264,-0.1503,0.0002,-0.2885,-0.322
BTCUSDT,102,10:14:39,74472.165,buy,1122.7,300,0.4999,30.1,entropy_normalized,0.0118,0.0,0.0029,0.0029,0.0029,-0.0136,-0.0351,-0.1058,0.0405,-0.1212,-0.2499
ETHUSDT,76,10:15:41,2024.995,sell,107.6,300,0.7351,29.3,entropy_normalized,0.0002,0.0002,-0.0002,0.0002,-0.0398,0.016,0.1168,0.1553,0.0185,0.337,0.2561
BTCUSDT,103,10:16:10,74428.005,sell,1143.4,300,0.6014,0.0,entropy_normalized,0.0,-0.0217,-0.0242,-0.0242,0.0093,0.0807,0.3063,0.1342,-0.0119,0.1627,0.1907
BTCUSDT,104,10:16:41,74392.005,sell,202.7,300,0.4898,0.2,entropy_normalized,0.0038,0.0038,0.0251,0.0251,0.0323,0.0333,0.0053,0.0917,-0.0403,0.052,0.1424
BTCUSDT,105,10:17:10,74373.335,buy,2166.7,300,0.5294,0.1,entropy_normalized,0.0,-0.0072,-0.0072,-0.038,-0.0212,-0.0899,-0.0075,-0.0825,0.0278,-0.0325,-0.1173
BTCUSDT,106,10:17:40,74327.535,buy,1251.2,300,0.6873,0.0,entropy_normalized,0.0016,0.0534,0.0243,-0.0284,-0.0284,-0.0101,0.0886,-0.0189,0.0129,0.0118,-0.0558
BTCUSDT,107,10:18:10,74175.9,buy,5183.8,300,0.5197,0.0,entropy_normalized,0.0136,0.1184,0.1612,0.1943,0.2833,0.2586,0.2293,0.2644,0.2587,0.232,0.1485
BTCUSDT,108,10:18:40,74326.015,buy,3858.9,300,0.4999,0.1,entropy_normalized,0.0177,0.0835,0.0771,0.0562,0.0561,0.0691,-0.003,0.1256,-0.1465,0.0565,-0.0537
BTCUSDT,109,10:18:43,74388.845,buy,93.1,300,0.5842,1.2,entropy_normalized,-0.0,-0.0,-0.0284,-0.0284,-0.0119,-0.0253,-0.0657,0.1592,-0.2309,-0.028,-0.1382
BTCUSDT,110,10:20:10,74338.005,buy,34.4,300,0.7415,0.0,entropy_normalized,0.0097,0.0108,0.0026,-0.0201,-0.0108,-0.0216,-0.035,0.1996,-0.0242,-0.0668,-0.0699
BTCUSDT,111,10:22:11,74270.455,buy,2854.0,300,0.4795,0.0,entropy_normalized,0.0095,0.0359,0.0579,0.0579,0.0579,0.1367,0.3231,0.1663,0.1187,-0.092,0.021
BTCUSDT,112,10:23:11,74372.005,buy,1424.2,300,0.5665,0.1,entropy_normalized,0.021,0.0185,0.0522,0.0637,0.1668,0.1861,0.1538,-0.0056,0.0095,-0.1721,-0.1155
BTCUSDT,113,10:23:41,74496.025,buy,3301.6,300,0.5842,4.1,entropy_normalized,0.0193,-0.0,0.0193,0.0193,0.0193,0.0085,-0.0501,-0.3744,-0.1722,-0.2873,-0.2818
BTCUSDT,114,10:24:42,74494.235,buy,7946.1,300,0.7152,0.0,entropy_normalized,0.0,0.0006,-0.0105,-0.0105,-0.0594,-0.0647,-0.097,-0.259,-0.1508,-0.2794,-0.2794
BTCUSDT,115,10:25:12,74448.555,sell,2475.8,300,0.5482,0.0,entropy_normalized,0.0,-0.031,-0.026,-0.0136,0.0034,0.0303,0.0733,0.1727,0.1332,0.2183,0.2182
BTCUSDT,116,10:26:42,74400.895,buy,1843.9,300,0.7351,0.0,entropy_normalized,0.0,0.0,-0.009,-0.0093,-0.018,-0.0857,-0.247,-0.0281,-0.0639,-0.1543,-0.1522
BTCUSDT,117,10:27:12,74390.855,buy,2093.9,300,0.6873,0.0,entropy_normalized,0.0,-0.0653,-0.0722,-0.0722,-0.0722,-0.031,-0.1776,-0.0433,-0.0561,-0.1409,-0.1383
BTCUSDT,118,10:27:12,74367.745,sell,2183.6,300,0.5929,1.6,entropy_normalized,0.0412,0.0342,0.0412,0.0411,0.0412,-0.0001,0.1466,0.0123,0.025,0.1098,0.1072
BTCUSDT,119,10:27:16,74337.145,buy,79.6,300,0.469,26.7,entropy_normalized,0.0135,-0.0,0.0,0.0,0.0413,-0.1603,-0.0325,0.011,-0.006,-0.0687,-0.0661
BTCUSDT,120,10:27:49,74367.815,buy,65.6,300,0.7219,24.5,entropy_normalized,0.0,0.0,0.0,0.0,-0.2065,-0.1467,-0.0643,0.0151,-0.0266,-0.1099,-0.1073
ETHUSDT,77,10:18:10,2020.475,buy,12590.8,300,0.7219,0.0,entropy_normalized,0.0002,-0.0586,-0.0329,0.0151,0.0389,0.0963,0.0502,0.1012,-0.0116,-0.0334,-0.0329
ETHUSDT,78,10:18:13,2020.295,sell,166.6,300,0.4999,2.0,entropy_normalized,0.0166,0.0027,-0.0156,-0.024,-0.1369,-0.1072,-0.0547,-0.1631,0.0027,0.0245,0.024
ETHUSDT,79,10:18:40,2021.405,buy,1873.9,300,0.7084,0.0,entropy_normalized,0.0002,0.066,0.0745,0.0507,0.0502,0.0641,0.0072,0.1437,-0.3322,-0.0275,-0.0789
ETHUSDT,80,10:18:40,2022.735,sell,1647.2,300,0.7015,2.0,entropy_normalized,0.0106,-0.0002,-0.0082,0.0151,0.0156,0.0017,0.066,-0.0779,0.3977,0.0932,0.1446
ETHUSDT,81,10:18:43,2023.055,buy,100.8,300,0.6263,0.5,entropy_normalized,-0.0002,-0.0067,-0.0304,-0.0309,-0.0185,-0.022,-0.0467,0.1856,-0.4135,-0.109,-0.1604
ETHUSDT,82,10:19:16,2023.295,buy,54.9,300,0.7219,23.6,entropy_normalized,-0.0002,-0.0002,-0.0002,-0.0002,-0.0704,-0.1134,-0.1154,0.1569,-0.2612,-0.1722,-0.1722
ETHUSDT,83,10:20:40,2020.645,sell,1978.7,300,0.6944,0.0,entropy_normalized,0.0002,-0.0596,-0.0606,-0.0443,-0.0443,-0.0156,-0.0413,-0.1967,0.2205,0.1413,0.0413
ETHUSDT,84,10:20:41,2022.255,sell,237.7,300,0.7351,2.2,entropy_normalized,0.0176,0.0077,0.0349,0.0354,0.063,0.0517,-0.0146,-0.1224,0.2999,0.2208,0.1209
ETHUSDT,85,10:21:40,2021.135,sell,1802.0,300,0.7351,0.0,entropy_normalized,0.0002,-0.0037,-0.0181,-0.0032,-0.0032,-0.0171,-0.1571,-0.0903,0.0042,0.2026,0.0656
ETHUSDT,86,10:22:11,2019.675,sell,2742.8,300,0.5754,0.1,entropy_normalized,-0.0002,-0.0557,-0.0894,-0.0899,-0.0894,-0.1409,-0.3602,-0.1102,-0.0295,0.2057,-0.0067
ETHUSDT,87,10:22:41,2022.555,buy,1322.5,300,0.7415,0.0,entropy_normalized,-0.0002,-0.0121,-0.0017,-0.0017,0.0497,0.1975,0.1871,-0.1347,-0.0972,-0.3048,-0.1357
ETHUSDT,88,10:23:11,2023.515,sell,2140.1,300,0.5929,0.0,entropy_normalized,0.021,-0.0027,-0.0393,-0.0388,-0.15,-0.1371,-0.1025,0.1618,0.1213,0.2854,0.1831
ETHUSDT,89,10:24:11,2027.815,sell,1756.6,300,0.6653,0.0,entropy_normalized,0.0471,0.0402,0.0663,0.0722,0.0727,0.1097,0.2207,0.5762,0.3474,0.4076,0.3948
ETHUSDT,90,10:25:12,2024.555,sell,1452.5,300,0.6181,0.0,entropy_normalized,0.0077,-0.0057,-0.0027,-0.0032,0.0274,0.0709,0.1311,0.3243,0.2586,0.2344,0.2344
ETHUSDT,91,10:27:12,2020.995,sell,1716.7,300,0.5389,0.0,entropy_normalized,0.0077,0.0468,0.0576,0.0572,0.0576,0.0374,0.2407,0.0359,0.0888,0.0586,0.0586
ETHUSDT,92,10:27:43,2019.805,sell,418.4,300,0.7351,0.0,entropy_normalized,0.0002,-0.0215,-0.021,-0.021,-0.0215,0.2532,0.1067,-0.0389,0.0507,-0.0002,-0.0002
SOLUSDT,3,10:28:14,81.955,buy,2452.9,300,0.6653,0.3,entropy_normalized,0.1159,0.0915,0.0671,0.0671,0.0793,0.1769,0.2989,0.3966,0.482,0.4576,0.4576
BTCUSDT,121,10:28:44,74258.095,buy,3359.6,300,0.5754,0.0,entropy_normalized,0.0066,-0.0015,0.0008,0.0008,0.0008,0.0582,0.0176,0.1477,0.148,0.0377,0.0403
BTCUSDT,122,10:29:14,74312.955,sell,1819.3,300,0.7152,2.5,entropy_normalized,0.0037,-0.0,0.0157,0.0157,0.0157,0.0093,-0.0115,-0.1144,-0.044,0.0362,0.0336
BTCUSDT,123,10:30:45,74310.805,buy,1822.6,300,0.6944,29.2,entropy_normalized,0.0144,0.0,0.0,0.0,0.0931,0.0824,0.1033,0.0074,-0.062,-0.0333,-0.0307
BTCUSDT,124,10:32:15,74377.085,buy,1319.3,300,0.7152,0.1,entropy_normalized,0.0,-0.0427,-0.0441,-0.0441,-0.0441,0.0027,0.0281,-0.0376,-0.2353,-0.1224,-0.1193
BTCUSDT,125,10:32:45,74344.255,buy,760.5,300,0.5197,0.0,entropy_normalized,0.0087,0.0144,0.0468,0.0468,0.0468,0.0316,0.0506,-0.0107,-0.1691,-0.0783,-0.0752
BTCUSDT,126,10:33:16,74405.995,sell,1923.3,300,0.6727,0.0,entropy_normalized,0.0081,0.0514,0.0514,0.0514,0.0107,0.0355,0.1205,0.0484,0.2177,0.1612,0.1581
BTCUSDT,127,10:33:45,74370.005,buy,3301.9,300,0.5929,0.0,entropy_normalized,0.0072,0.0377,0.0377,0.0377,0.0129,-0.0303,-0.0848,-0.0027,-0.1183,-0.1129,-0.1098
BTCUSDT,128,10:34:15,74362.355,buy,2698.6,300,0.5574,0.1,entropy_normalized,0.0042,0.0232,0.0263,0.0263,-0.0214,-0.0619,-0.013,-0.0224,-0.108,-0.1026,-0.0995
BTCUSDT,129,10:34:46,74347.465,buy,1142.3,300,0.6873,0.9,entropy_normalized,0.0007,0.0007,0.0026,0.0026,-0.0419,-0.0545,0.0135,-0.0263,-0.0826,-0.0826,-0.0795
BTCUSDT,130,10:35:15,74315.125,buy,2367.6,300,0.4999,29.8,entropy_normalized,0.0093,0.0016,0.0016,0.0016,-0.0111,0.0341,0.0458,-0.036,-0.0391,-0.0391,-0.036
ETHUSDT,93,10:29:14,2018.625,buy,3071.3,300,0.7415,0.0,entropy_normalized,-0.0002,-0.0305,-0.0483,-0.0483,-0.0483,-0.0315,0.0275,0.1063,0.0587,0.0587,0.0587
ETHUSDT,94,10:31:14,2019.185,sell,2986.9,300,0.5294,0.0,entropy_normalized,0.0077,-0.0983,-0.0929,-0.0929,-0.0924,-0.0537,-0.0929,0.0631,0.0983,-0.031,-0.031
ETHUSDT,95,10:31:14,2020.775,buy,2075.7,300,0.5842,0.0,entropy_normalized,0.0309,0.0195,0.0141,0.0141,0.0136,-0.025,0.0141,-0.1418,-0.1769,-0.0478,-0.0478
ETHUSDT,96,10:31:14,2021.255,sell,2432.4,300,0.4898,0.0,entropy_normalized,0.0101,0.0042,0.0096,0.0096,0.0101,0.0487,0.0096,0.1655,0.2006,0.0715,0.0715
ETHUSDT,97,10:33:16,2022.345,buy,2258.7,300,0.4999,0.0,entropy_normalized,-0.0002,-0.1001,-0.0996,-0.0996,-0.0779,-0.0917,-0.1807,-0.1253,-0.2277,-0.1253,-0.1253
ETHUSDT,98,10:33:16,2020.325,buy,2399.4,300,0.6577,29.1,entropy_normalized,0.0171,-0.0002,0.0002,0.0002,0.022,0.0082,-0.0809,0.0616,-0.1279,-0.0255,-0.0255
ETHUSDT,99,10:34:15,2019.375,sell,3090.9,300,0.7285,0.0,entropy_normalized,0.0106,-0.0552,-0.0557,-0.0557,0.0037,0.0339,-0.0097,-0.0215,-0.0087,-0.0215,-0.0215
ETHUSDT,100,10:36:15,2019.745,sell,1827.6,300,0.6873,30.3,entropy_normalized,0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.027,-0.0027,0.126,-0.0032,-0.0032,-0.0032
ETHUSDT,101,10:36:46,2019.745,buy,745.7,300,0.469,0.0,entropy_normalized,-0.0002,-0.027,-0.027,-0.027,-0.027,-0.0478,0.0547,-0.1339,0.0032,0.0032,0.0032
BTCUSDT,131,10:39:17,74330.065,sell,923.9,300,0.7152,29.6,entropy_normalized,0.0109,0.0029,0.0029,0.0029,0.0561,0.0561,0.1225,0.0647,0.0592,0.0566,0.0561
ETHUSDT,102,10:38:47,2020.225,sell,1669.7,300,0.7478,0.0,entropy_normalized,-0.0002,0.0106,0.021,0.021,0.0205,0.0493,0.1205,0.0329,0.0205,0.0205,0.0205
ETHUSDT,103,10:38:47,2020.225,sell,1645.1,300,0.7478,0.0,entropy_normalized,0.0002,0.0106,0.021,0.021,0.0205,0.0493,0.1205,0.0329,0.0205,0.0205,0.0205
ETHUSDT,104,10:38:47,2020.015,buy,1632.2,300,0.7351,30.5,entropy_normalized,0.0002,-0.0002,-0.0106,-0.0106,-0.0101,-0.0389,-0.1101,-0.0225,-0.0101,-0.0101,-0.0101
ETHUSDT,105,10:39:47,2018.825,sell,977.2,300,0.5099,0.0,entropy_normalized,0.0002,0.0171,0.0171,0.0171,0.0171,0.0513,0.0884,-0.0488,-0.0488,-0.0488,-0.0488
ETHUSDT,106,10:39:49,2018.485,buy,1040.9,300,0.4999,29.3,entropy_normalized,-0.0002,-0.0002,-0.0002,-0.0002,-0.0349,-0.0627,-0.2004,0.0656,0.0656,0.0656,0.0656
SOLUSDT,4,10:40:47,82.235,buy,52.3,300,0.4795,30.9,entropy_normalized,0.0304,0.0061,0.0061,0.0061,-0.0061,0.0061,-0.0547,0.1155,0.1155,0.1155,0.1155
SOLUSDT,5,10:41:19,82.245,buy,69.4,300,0.7478,29.4,entropy_normalized,-0.0061,-0.0061,-0.0061,-0.0061,-0.1033,-0.0669,0.0061,0.1033,0.1033,0.1033,0.1033
BTCUSDT,132,10:39:47,74308.865,buy,659.4,300,0.5099,0.0,entropy_normalized,-0.0,-0.0276,-0.0276,-0.0276,-0.0276,-0.0594,-0.0723,-0.0307,-0.0307,-0.0281,-0.0276
BTCUSDT,133,10:39:47,74303.485,buy,802.4,300,0.469,30.7,entropy_normalized,0.0007,-0.0204,-0.0204,-0.0204,-0.0204,-0.0521,-0.0651,-0.0234,-0.0234,-0.0208,-0.0203
BTCUSDT,134,10:41:49,74205.005,sell,1064.1,300,0.469,0.0,entropy_normalized,0.0148,0.0039,0.0039,0.0039,-0.0182,-0.0182,-0.1038,-0.1092,-0.1092,-0.1123,-0.1124
BTCUSDT,135,10:42:19,74212.105,buy,2410.4,300,0.4999,0.0,entropy_normalized,0.0045,0.0087,0.0087,0.0087,0.0087,0.043,0.0942,0.0997,0.0997,0.1027,0.1028
ETHUSDT,107,10:40:47,2017.145,sell,413.4,300,0.7152,0.0,entropy_normalized,-0.0002,-0.0037,-0.0032,-0.0032,-0.0027,0.0052,0.0374,-0.1321,-0.1321,-0.1321,-0.1321
ETHUSDT,108,10:41:49,2014.355,sell,1225.4,300,0.5754,0.0,entropy_normalized,-0.0002,-0.0578,-0.0578,-0.0578,-0.0876,-0.101,-0.2584,-0.2708,-0.2708,-0.2708,-0.2708
ETHUSDT,109,10:42:18,2014.575,sell,2122.3,300,0.7478,0.0,entropy_normalized,0.0002,-0.0901,-0.0901,-0.0901,-0.0901,-0.1571,-0.247,-0.2599,-0.2599,-0.2599,-0.2599
ETHUSDT,110,10:42:49,2017.745,buy,1925.6,300,0.6263,30.0,entropy_normalized,0.027,-0.0002,-0.0002,-0.0002,0.0072,0.09,0.1023,0.1023,0.1023,0.1023,0.1023
BTCUSDT,136,10:42:49,74242.805,buy,2266.9,300,0.6263,0.0,entropy_normalized,0.0016,0.0016,0.0016,0.0016,0.0168,0.0528,0.0583,0.0583,0.0583,0.0613,0.0614
BTCUSDT,137,10:43:19,74255.265,buy,1483.9,300,0.6098,903.2,entropy_normalized,0.0441,0.036,0.036,0.036,0.036,0.036,0.0415,0.0415,0.0415,0.0446,0.0446
